"","mach","narc","psyc"
"16041",37,17,23
"16042",40,8,7
"16043",30,13,11
"16044",39,-3,12
"16045",39,17,11
"16046",34,13,11
"16047",39,14,20
"16048",26,1,4
"16049",40,10,20
"16050",33,7,17
"16051",35,5,7
"16052",33,-1,10
"16053",32,4,19
"16054",37,3,8
"16055",45,2,22
"16056",36,8,15
"16057",36,10,17
"16058",30,3,12
"16059",38,10,22
"16060",37,7,17
"16061",19,15,10
"16062",40,11,22
"16063",34,0,7
"16064",23,6,3
"16065",26,14,18
"16066",38,11,12
"16067",23,6,10
"16068",39,16,15
"16069",43,14,22
"16070",32,2,4
"16071",45,13,15
"16072",32,7,11
"16073",41,12,16
"16074",36,17,14
"16075",42,23,21
"16076",42,8,18
"16077",27,5,5
"16078",40,18,14
"16079",37,19,27
"16080",35,16,19
"16081",23,4,3
"16082",45,19,17
"16083",31,15,9
"16084",44,18,19
"16085",35,11,18
"16086",40,21,9
"16087",35,8,11
"16088",27,6,7
"16089",45,18,22
"16090",20,3,12
"16091",34,12,6
"16092",29,1,3
"16093",26,10,9
"16094",40,7,15
"16095",42,22,23
"16096",28,7,8
"16097",23,5,3
"16098",28,8,7
"16099",43,-1,14
"16100",33,8,12
"16101",44,23,24
"16102",37,8,23
"16103",42,12,16
"16104",30,9,13
"16105",31,18,12
"16106",29,-4,-2
"16107",26,8,7
"16108",39,11,8
"16109",27,5,3
"16110",21,6,0
"16111",32,17,20
"16112",31,5,7
"16113",30,13,2
"16114",33,24,27
"16115",16,8,8
"16116",32,3,16
"16117",16,0,3
"16118",37,9,7
"16119",38,11,16
"16120",27,4,4
"16121",36,9,15
"16122",35,6,11
"16123",43,7,13
"16124",21,3,0
"16125",45,27,27
"16126",40,9,17
"16127",27,-1,6
"16128",38,10,15
"16129",41,22,20
"16130",32,14,15
"16131",30,5,3
"16132",34,17,18
"16133",22,-8,5
"16134",40,19,5
"16135",27,5,6
"16136",36,12,17
"16137",43,16,19
"16138",40,15,14
"16139",32,20,19
"16140",30,20,11
"16141",29,4,3
"16142",42,-3,22
"16143",23,4,4
"16144",39,15,10
"16145",44,18,16
"16146",25,6,14
"16147",24,12,0
"16148",36,4,7
"16149",37,-7,16
"16150",26,8,10
"16151",41,18,22
"16152",39,6,18
"16153",37,-6,11
"16154",35,3,13
"16155",21,-9,0
"16156",33,8,18
"16157",31,2,15
"16158",26,11,15
"16159",39,7,12
"16160",35,1,11
"16161",29,9,10
"16162",22,-4,-1
"16163",33,14,11
"16164",33,11,12
"16165",36,15,17
"16166",39,17,25
"16167",35,4,12
"16168",28,9,11
"16169",34,20,9
"16170",40,15,17
"16171",32,7,16
"16172",44,11,13
"16173",38,8,6
"16174",33,15,17
"16175",30,0,4
"16176",33,12,11
"16177",42,18,20
"16178",30,12,7
"16179",38,5,19
"16180",32,10,17
"16181",39,7,9
"16182",28,4,11
"16183",44,10,16
"16184",36,8,18
"16185",40,11,6
"16186",35,8,3
"16187",27,7,14
"16188",25,1,8
"16189",22,-1,2
"16190",28,3,0
"16191",40,15,14
"16192",34,4,7
"16193",36,6,11
"16194",44,18,28
"16195",44,12,14
"16196",39,20,23
"16197",32,12,16
"16198",42,10,20
"16199",44,14,19
"16200",42,27,24
"16201",35,4,11
"16202",37,14,20
"16203",35,16,21
"16204",34,-1,8
"16205",34,14,15
"16206",34,9,23
"16207",39,10,13
"16208",43,12,23
"16209",45,13,12
"16210",41,6,13
"16211",31,10,15
"16212",38,21,28
"16213",45,27,33
"16214",39,16,13
"16215",42,17,23
"16216",26,-1,-2
"16217",30,12,10
"16218",38,0,18
"16219",34,5,9
"16220",39,15,22
"16221",31,4,14
"16222",27,9,13
"16223",43,9,27
"16224",24,4,8
"16225",36,9,15
"16226",29,8,4
"16227",35,10,14
"16228",32,1,9
"16229",34,10,17
"16230",28,10,12
"16231",44,23,24
"16232",40,14,14
"16233",34,12,11
"16234",26,6,16
"16235",36,15,19
"16236",41,27,29
"16237",16,10,-2
"16238",26,11,8
"16239",41,13,13
"16240",35,6,13
"16241",40,21,30
"16242",33,7,10
"16243",43,21,21
"16244",41,27,29
"16245",30,8,12
"16246",38,11,19
"16247",29,7,13
"16248",36,12,18
"16249",27,1,12
"16250",34,10,16
"16251",33,3,11
"16252",31,9,6
"16253",42,22,22
"16254",26,5,8
"16255",29,1,11
"16256",37,16,17
"16257",22,7,4
"16258",42,17,24
"16259",28,1,16
"16260",36,7,22
"16261",28,8,9
"16262",39,12,9
"16263",29,9,6
"16264",28,8,11
"16265",40,9,17
"16266",21,8,6
"16267",45,20,26
"16268",30,16,15
"16269",24,22,6
"16270",24,4,2
"16271",29,8,13
"16272",36,10,14
"16273",38,11,14
"16274",18,5,3
"16275",32,6,11
"16276",42,17,19
"16277",38,21,26
"16278",26,9,5
"16279",18,-2,1
"16280",29,8,14
"16281",35,14,17
"16282",23,3,8
"16283",30,10,-1
"16284",33,8,11
"16285",34,6,12
"16286",45,19,19
"16287",30,12,18
"16288",41,15,14
"16289",29,-5,2
"16290",37,10,15
"16291",29,-3,5
"16292",29,12,10
"16293",36,18,14
"16294",26,9,13
"16295",33,4,2
"16296",19,3,8
"16297",36,0,23
"16298",20,8,15
"16299",17,0,7
"16300",32,4,15
"16301",41,24,22
"16302",27,-6,5
"16303",33,1,6
"16304",38,17,9
"16305",45,11,20
"16306",30,7,3
"16307",35,-4,8
"16308",33,10,11
"16309",38,13,8
"16310",36,21,19
"16311",30,13,11
"16312",38,18,17
"16313",25,-1,1
"16314",21,8,6
"16315",33,5,11
"16316",38,4,9
"16317",39,10,22
"16318",30,-1,3
"16319",32,9,5
"16320",37,10,18
"16321",45,12,23
"16322",25,18,5
"16323",45,21,20
"16324",42,11,15
"16325",36,19,11
"16326",33,-2,0
"16327",38,2,20
"16328",32,12,13
"16329",26,9,4
"16330",20,-2,13
"16331",34,3,10
"16332",21,4,13
"16333",19,3,6
"16334",24,0,10
"16335",34,7,14
"16336",25,6,6
"16337",27,9,14
"16338",29,0,12
"16339",27,14,9
"16340",23,1,5
"16341",27,-1,9
"16342",45,25,25
"16343",21,9,7
"16344",36,13,22
"16345",25,5,9
"16346",38,18,27
"16347",35,5,12
"16348",32,4,6
"16349",44,4,9
"16350",41,13,16
"16351",38,25,14
"16352",36,10,16
"16353",33,14,6
"16354",41,18,13
"16355",41,25,5
"16356",34,9,8
"16357",33,15,16
"16358",36,17,14
"16359",24,6,7
"16360",30,10,17
"16361",39,9,21
"16362",45,13,29
"16363",39,13,14
"16364",32,12,13
"16365",38,15,23
"16366",29,-2,4
"16367",29,0,16
"16368",44,17,13
"16369",22,6,12
"16370",25,0,3
"16371",41,20,26
"16372",37,6,6
"16373",42,15,16
"16374",36,2,23
"16375",34,10,13
"16376",29,7,6
"16377",35,12,23
"16378",31,15,13
"16379",30,-3,10
"16380",38,11,19
"16381",40,21,27
"16382",33,3,13
"16383",23,4,11
"16384",26,1,2
"16385",41,18,8
"16386",32,14,4
"16387",26,9,6
"16388",36,16,10
"16389",34,4,12
"16390",42,9,10
"16391",33,6,10
"16392",41,15,24
"16393",33,7,8
"16394",28,6,14
"16395",25,6,14
"16396",38,11,23
"16397",38,6,19
"16398",44,16,21
"16399",43,24,29
"16400",33,-8,8
"16401",42,17,11
"16402",31,-2,6
"16403",41,3,14
"16404",20,6,12
"16405",37,27,17
"16406",38,16,16
"16407",33,9,15
"16408",40,21,24
"16409",29,9,2
"16410",30,14,8
"16411",31,0,5
"16412",25,1,14
"16413",31,7,16
"16414",20,4,-3
"16415",34,6,19
"16416",31,11,13
"16417",39,-3,8
"16418",40,13,19
"16419",31,14,9
"16420",42,25,20
"16421",43,7,16
"16422",33,9,14
"16423",42,5,20
"16424",28,15,7
"16425",34,8,14
"16426",39,17,17
"16427",39,8,18
"16428",28,9,13
"16429",20,-3,8
"16430",38,10,20
"16431",43,21,29
"16432",17,-5,-3
"16433",38,9,21
"16434",32,12,16
"16435",38,6,19
"16436",26,-7,2
"16437",34,15,23
"16438",37,12,14
"16439",15,-1,3
"16440",18,-4,7
"16441",40,10,15
"16442",34,4,17
"16443",37,14,18
"16444",28,7,14
"16445",42,18,13
"16446",33,17,15
"16447",35,5,13
"16448",29,3,6
"16449",33,18,19
"16450",26,9,9
"16451",35,7,15
"16452",30,5,9
"16453",26,14,13
"16454",32,14,11
"16455",32,6,16
"16456",43,0,13
"16457",21,2,8
"16458",28,12,15
"16459",24,7,10
"16460",23,7,7
"16461",26,6,13
"16462",19,3,6
"16463",33,0,7
"16464",37,16,22
"16465",38,12,18
"16466",31,9,14
"16467",29,14,9
"16468",33,3,9
"16469",28,4,15
"16470",36,7,21
"16471",27,11,12
"16472",31,11,13
"16473",38,12,13
"16474",25,5,4
"16475",30,22,19
"16476",37,6,22
"16477",39,5,15
"16478",33,11,22
"16479",26,7,9
"16480",36,15,19
"16481",36,12,11
"16482",31,15,9
"16483",34,7,13
"16484",37,21,17
"16485",31,11,11
"16486",27,-2,1
"16487",31,12,18
"16488",34,7,15
"16489",35,5,14
"16490",36,13,10
"16491",26,4,8
"16492",38,19,18
"16493",36,6,14
"16494",36,9,14
"16495",39,15,11
"16496",30,18,22
"16497",43,9,19
"16498",42,16,26
"16499",29,9,21
"16500",39,14,15
"16501",39,6,16
"16502",35,14,18
"16503",33,19,23
"16504",42,3,19
"16505",38,3,18
"16506",28,8,9
"16507",25,10,18
"16508",34,19,19
"16509",43,13,20
"16510",30,9,19
"16511",33,17,17
"16512",33,8,11
"16513",33,7,16
"16514",44,17,21
"16515",24,-3,3
"16516",31,11,10
"16517",42,17,15
"16518",18,-7,4
"16519",35,20,20
"16520",41,10,19
"16521",33,9,11
"16522",33,2,15
"16523",36,15,14
"16524",39,23,20
"16525",25,8,8
"16526",27,2,11
"16527",41,16,25
"16528",27,-1,4
"16529",23,7,4
"16530",29,7,17
"16531",36,10,18
"16532",32,9,8
"16533",39,13,20
"16534",29,13,16
"16535",35,-2,11
"16536",31,14,16
"16537",23,3,7
"16538",38,13,20
"16539",41,17,21
"16540",25,-3,0
"16541",32,24,18
"16542",27,1,8
"16543",45,26,26
"16544",37,19,25
"16545",34,3,7
"16546",36,17,20
"16547",43,20,21
"16548",34,8,12
"16549",36,3,6
"16550",30,10,10
"16551",30,-3,11
"16552",36,17,23
"16553",44,22,20
"16554",30,7,4
"16555",30,-1,3
"16556",24,-3,2
"16557",45,27,33
"16558",27,7,9
"16559",38,2,9
"16560",22,4,-1
"16561",42,8,25
"16562",36,3,7
"16563",37,15,15
"16564",42,9,20
"16565",25,15,10
"16566",35,9,11
"16567",34,16,13
"16568",38,16,9
"16569",35,1,1
"16570",32,4,4
"16571",34,3,16
"16572",33,5,8
"16573",42,10,17
"16574",35,12,14
"16575",27,-3,5
"16576",35,15,10
"16577",35,2,13
"16578",27,3,8
"16579",23,3,11
"16580",30,11,19
"16581",35,7,25
"16582",37,14,12
"16583",39,14,14
"16584",24,10,0
"16585",19,-2,5
"16586",34,8,7
"16587",25,13,14
"16588",27,4,9
"16589",24,7,11
"16590",33,-4,9
"16591",36,7,8
"16592",33,-3,9
"16593",27,-4,9
"16594",34,6,10
"16595",30,16,13
"16596",26,1,1
"16597",28,10,20
"16598",36,10,14
"16599",34,1,13
"16600",28,12,19
"16601",33,7,11
"16602",27,6,5
"16603",15,5,0
"16604",45,25,19
"16605",33,1,14
"16606",33,19,20
"16607",35,15,16
"16608",35,4,13
"16609",35,12,23
"16610",30,3,12
"16611",43,16,19
"16612",41,15,14
"16613",37,11,14
"16614",37,5,11
"16615",29,18,8
"16616",30,5,21
"16617",43,25,25
"16618",45,27,27
"16619",37,10,18
"16620",43,13,24
"16621",39,3,13
"16622",21,1,2
"16623",38,18,21
"16624",32,15,13
"16625",41,18,23
"16626",22,4,4
"16627",45,23,33
"16628",34,10,8
"16629",30,16,20
"16630",42,10,19
"16631",42,8,18
"16632",39,3,12
"16633",42,6,14
"16634",42,9,20
"16635",41,15,14
"16636",34,11,13
"16637",9,-6,-2
"16638",33,2,18
"16639",32,6,9
"16640",25,-1,4
"16641",45,18,21
"16642",27,0,9
"16643",39,6,26
"16644",45,22,25
"16645",41,23,29
"16646",15,-3,3
"16647",32,9,14
"16648",36,23,16
"16649",36,16,15
"16650",35,14,13
"16651",31,-1,9
"16652",26,25,20
"16653",32,13,5
"16654",32,9,19
"16655",38,-3,7
"16656",16,2,0
"16657",37,11,16
"16658",37,4,8
"16659",40,17,12
"16660",28,8,6
"16661",30,6,5
"16662",35,13,5
"16663",37,16,16
"16664",38,12,28
"16665",37,21,24
"16666",42,23,23
"16667",21,4,7
"16668",24,5,6
"16669",35,18,12
"16670",41,6,10
"16671",36,11,17
"16672",36,-3,5
"16673",29,9,15
"16674",37,18,24
"16675",28,5,11
"16676",39,8,12
"16677",37,15,21
"16678",32,14,11
"16679",27,9,3
"16680",36,12,21
"16681",37,19,19
"16682",33,11,20
"16683",18,8,2
"16684",33,2,11
"16685",42,10,7
"16686",39,11,9
"16687",29,4,17
"16688",26,6,3
"16689",42,21,21
"16690",36,7,10
"16691",37,7,17
"16692",31,8,12
"16693",38,17,23
"16694",33,1,9
"16695",32,9,10
"16696",34,21,14
"16697",36,12,18
"16698",39,11,18
"16699",39,5,18
"16700",42,13,17
"16701",34,11,10
"16702",37,6,14
"16703",34,4,12
"16704",24,1,9
"16705",35,15,9
"16706",39,3,14
"16707",25,3,16
"16708",27,3,17
"16709",32,-2,5
"16710",40,13,24
"16711",28,12,10
"16712",43,19,18
"16713",38,12,13
"16714",37,5,10
"16715",35,1,14
"16716",38,10,5
"16717",31,2,6
"16718",19,5,7
"16719",40,6,25
"16720",30,0,19
"16721",36,12,16
"16722",26,6,11
"16723",37,15,11
"16724",35,0,8
"16725",45,26,23
"16726",40,3,26
"16727",44,18,17
"16728",31,6,13
"16729",38,11,13
"16730",36,5,7
"16731",37,7,21
"16732",35,16,24
"16733",37,7,8
"16734",28,9,6
"16735",24,20,12
"16736",42,24,12
"16737",35,16,20
"16738",34,12,22
"16739",25,13,10
"16740",25,1,8
"16741",31,8,12
"16742",39,17,26
"16743",32,7,11
"16744",22,16,2
"16745",43,23,30
"16746",19,11,3
"16747",37,1,4
"16748",43,22,19
"16749",40,14,20
"16750",31,-3,1
"16751",30,3,17
"16752",39,14,15
"16753",21,8,8
"16754",40,13,19
"16755",28,5,2
"16756",22,-1,10
"16757",38,11,19
"16758",32,20,22
"16759",31,8,14
"16760",39,6,19
"16761",34,2,14
"16762",27,3,17
"16763",33,13,19
"16764",40,21,21
"16765",41,15,20
"16766",34,11,6
"16767",39,13,23
"16768",31,16,5
"16769",24,8,5
"16770",33,7,16
"16771",44,18,17
"16772",43,18,24
"16773",19,6,4
"16774",35,16,21
"16775",41,10,18
"16776",34,7,14
"16777",31,11,10
"16778",34,16,17
"16779",27,12,13
"16780",32,8,7
"16781",43,14,16
"16782",44,24,24
"16783",34,10,1
"16784",35,18,15
"16785",32,12,20
"16786",32,3,5
"16787",45,24,23
"16788",42,12,18
"16789",34,15,17
"16790",43,19,29
"16791",34,9,8
"16792",36,14,14
"16793",34,5,13
"16794",35,8,7
"16795",40,4,13
"16796",21,7,4
"16797",37,15,19
"16798",19,6,1
"16799",26,7,4
"16800",38,8,5
"16801",41,20,29
"16802",11,-2,-3
"16803",32,2,3
"16804",27,15,17
"16805",31,5,17
"16806",35,15,12
"16807",36,1,3
"16808",43,22,24
"16809",37,19,15
"16810",17,3,13
"16811",31,7,10
"16812",30,5,10
"16813",25,11,6
"16814",33,7,3
"16815",35,21,20
"16816",26,11,15
"16817",44,15,23
"16818",36,13,15
"16819",35,2,10
"16820",35,6,16
"16821",24,13,9
"16822",29,7,8
"16823",38,16,16
"16824",32,12,20
"16825",23,2,10
"16826",39,16,17
"16827",19,6,12
"16828",21,-9,-3
"16829",37,20,19
"16830",16,-5,0
"16831",25,2,14
"16832",32,7,6
"16833",44,21,19
"16834",38,5,4
"16835",34,6,7
"16836",13,3,7
"16837",35,2,12
"16838",26,2,6
"16839",42,-2,17
"16840",32,3,6
"16841",41,1,21
"16842",20,5,13
"16843",43,17,32
"16844",34,12,19
"16845",35,8,16
"16846",29,8,6
"16847",29,14,16
"16848",24,6,15
"16849",35,2,21
"16850",27,-1,5
"16851",31,7,19
"16852",43,18,22
"16853",38,8,14
"16854",35,9,13
"16855",32,8,12
"16856",43,7,9
"16857",37,15,20
"16858",27,5,7
"16859",31,20,21
"16860",30,9,5
"16861",41,13,14
"16862",26,-1,6
"16863",35,7,13
"16864",35,10,10
"16865",14,7,3
"16866",39,15,18
"16867",35,15,14
"16868",44,20,21
"16869",21,10,4
"16870",34,15,15
"16871",39,13,19
"16872",30,6,9
"16873",29,7,-1
"16874",32,13,17
"16875",40,9,21
"16876",32,17,12
"16877",44,16,17
"16878",37,9,19
"16879",38,22,12
"16880",39,15,23
"16881",23,10,3
"16882",41,16,18
"16883",27,-5,6
"16884",40,8,19
"16885",33,9,17
"16886",42,20,25
"16887",17,6,6
"16888",27,6,9
"16889",18,5,2
"16890",34,7,13
"16891",41,3,8
"16892",27,3,9
"16893",21,-2,4
"16894",17,-3,3
"16895",40,6,13
"16896",23,13,8
"16897",24,-1,7
"16898",41,17,21
"16899",32,18,17
"16900",33,14,11
"16901",38,15,16
"16902",36,10,13
"16903",30,4,5
"16904",28,13,10
"16905",29,9,13
"16906",31,7,18
"16907",28,15,14
"16908",29,7,5
"16909",34,22,15
"16910",35,12,15
"16911",22,6,6
"16912",21,4,6
"16913",37,14,16
"16914",26,-5,6
"16915",38,6,18
"16916",25,-3,11
"16917",32,5,17
"16918",37,19,20
"16919",24,5,9
"16920",26,5,6
"16921",37,13,20
"16922",41,15,20
"16923",23,9,4
"16924",37,8,19
"16925",20,12,2
"16926",41,22,26
"16927",39,11,11
"16928",28,4,12
"16929",36,18,8
"16930",30,13,13
"16931",33,3,2
"16932",29,5,12
"16933",26,7,12
"16934",24,4,8
"16935",36,16,13
"16936",30,9,10
"16937",27,-1,12
"16938",28,2,14
"16939",34,13,25
"16940",36,11,13
"16941",35,9,11
"16942",31,9,17
"16943",28,3,12
"16944",21,5,4
"16945",21,-2,5
"16946",25,9,4
"16947",26,2,8
"16948",38,4,15
"16949",35,5,15
"16950",29,10,4
"16951",34,9,22
"16952",37,10,13
"16953",25,2,1
"16954",33,0,9
"16955",27,6,5
"16956",33,-2,13
"16957",36,8,22
"16958",34,4,11
"16959",24,5,9
"16960",41,7,9
"16961",26,9,12
"16962",40,2,9
"16963",33,13,15
"16964",25,5,12
"16965",36,3,8
"16966",41,20,20
"16967",41,7,19
"16968",15,3,1
"16969",40,4,10
"16970",19,-5,5
"16971",32,9,9
"16972",26,-1,10
"16973",22,-6,0
"16974",28,2,4
"16975",28,3,9
"16976",31,1,13
"16977",25,8,2
"16978",19,4,3
"16979",27,-4,6
"16980",27,3,7
"16981",25,-7,7
"16982",13,2,0
"16983",23,8,10
"16984",42,5,23
"16985",38,4,11
"16986",27,2,7
"16987",26,0,10
"16988",33,18,16
"16989",19,0,7
"16990",17,3,1
"16991",33,0,10
"16992",27,11,12
"16993",44,13,18
"16994",39,6,14
"16995",22,2,5
"16996",22,5,4
"16997",31,13,15
"16998",24,4,8
"16999",31,4,19
"17000",31,4,19
"17001",44,4,22
"17002",20,-4,4
"17003",27,7,8
"17004",30,4,20
"17005",25,2,10
"17006",32,-2,2
"17007",29,12,10
"17008",23,3,9
"17009",23,1,-1
"17010",31,3,15
"17011",30,10,9
"17012",24,6,10
"17013",22,-5,3
"17014",33,-1,3
"17015",31,1,8
"17016",36,-1,13
"17017",36,-3,7
"17018",24,2,4
"17019",38,-2,6
"17020",36,8,12
"17021",28,3,12
"17022",37,0,11
"17023",34,16,18
"17024",34,12,11
"17025",33,14,12
"17026",35,7,22
"17027",12,-2,-3
"17028",27,4,16
"17029",26,8,1
"17030",43,3,13
"17031",29,2,6
"17032",24,10,8
"17033",33,-1,13
"17034",28,0,13
"17035",39,21,16
"17036",34,3,7
"17037",20,0,-1
"17038",19,1,11
"17039",34,9,12
"17040",32,8,12
"17041",24,10,6
"17042",17,-4,2
"17043",31,9,12
"17044",34,5,14
"17045",26,5,14
"17046",33,1,12
"17047",30,0,14
"17048",30,4,5
"17049",34,8,15
"17050",30,8,7
"17051",43,15,27
"17052",36,5,16
"17053",23,3,3
"17054",28,5,9
"17055",28,3,2
"17056",45,20,29
"17057",28,3,5
"17058",35,11,21
"17059",24,-4,-3
"17060",45,15,33
"17061",37,17,13
"17062",36,-1,25
"17063",26,20,12
"17064",28,8,10
"17065",25,0,7
"17066",34,1,20
"17067",31,2,7
"17068",36,13,13
"17069",38,15,18
"17070",36,3,12
"17071",42,20,26
"17072",31,6,1
"17073",27,6,9
"17074",38,7,15
"17075",38,0,12
"17076",40,18,22
"17077",37,7,8
"17078",37,19,17
"17079",33,5,20
"17080",38,5,16
"17081",29,9,8
"17082",32,2,19
"17083",29,1,8
"17084",35,12,13
"17085",31,9,5
"17086",41,0,19
"17087",31,9,14
"17088",43,17,19
"17089",32,8,13
"17090",36,9,11
"17091",32,14,11
"17092",30,5,3
"17093",43,20,20
"17094",32,12,13
"17095",36,11,13
"17096",42,14,21
"17097",24,2,9
"17098",30,-3,4
"17099",28,2,7
"17100",44,17,21
"17101",36,1,8
"17102",38,10,18
"17103",26,15,9
"17104",36,13,17
"17105",41,17,16
"17106",45,23,27
"17107",33,11,21
"17108",43,14,20
"17109",22,4,8
"17110",35,19,18
"17111",26,5,6
"17112",19,-6,1
"17113",38,5,4
"17114",35,9,25
"17115",32,13,22
"17116",41,13,23
"17117",29,17,15
"17118",35,-5,8
"17119",24,3,2
"17120",33,5,9
"17121",26,12,28
"17122",38,5,10
"17123",34,13,10
"17124",35,2,10
"17125",26,12,3
"17126",32,27,28
"17127",32,12,9
"17128",35,10,10
"17129",27,5,17
"17130",42,23,25
"17131",23,-1,12
"17132",40,3,14
"17133",45,15,15
"17134",40,14,14
"17135",38,20,15
"17136",33,10,13
"17137",32,13,22
"17138",40,23,33
"17139",38,14,8
"17140",33,11,23
"17141",31,13,14
"17142",42,22,16
"17143",43,18,18
"17144",25,4,8
"17145",40,11,21
"17146",34,18,19
"17147",35,8,17
"17148",36,5,13
"17149",31,15,3
"17150",29,2,11
"17151",24,3,9
"17152",35,7,14
"17153",34,18,3
"17154",24,13,11
"17155",32,4,15
"17156",24,2,6
"17157",30,10,6
"17158",27,4,10
"17159",17,-4,7
"17160",39,17,17
"17161",23,15,8
"17162",40,15,20
"17163",24,-3,6
"17164",37,13,3
"17165",39,10,20
"17166",39,12,12
"17167",28,6,13
"17168",38,15,21
"17169",25,17,18
"17170",16,-2,6
"17171",42,12,21
"17172",36,-3,4
"17173",27,1,1
"17174",32,22,16
"17175",35,12,14
"17176",32,7,9
"17177",42,16,28
"17178",34,10,9
"17179",35,6,18
"17180",30,3,13
"17181",31,13,12
"17182",37,7,12
"17183",27,11,2
"17184",43,5,9
"17185",26,11,5
"17186",26,10,13
"17187",28,-1,5
"17188",41,10,20
"17189",34,12,11
"17190",35,10,9
"17191",25,10,16
"17192",33,2,12
"17193",35,7,11
"17194",30,4,11
"17195",35,6,15
"17196",37,5,19
"17197",33,9,11
"17198",32,4,5
"17199",23,10,11
"17200",38,13,18
"17201",39,7,17
"17202",40,5,17
"17203",32,16,16
"17204",37,15,4
"17205",26,12,11
"17206",43,14,32
"17207",36,5,24
"17208",19,-1,2
"17209",37,15,17
"17210",34,2,12
"17211",40,9,13
"17212",11,3,-3
"17213",30,6,4
"17214",45,22,18
"17215",29,2,4
"17216",38,11,15
"17217",39,13,17
"17218",28,3,11
"17219",32,18,13
"17220",28,4,10
"17221",38,15,27
"17222",30,7,6
"17223",38,16,26
"17224",37,5,2
"17225",39,17,14
"17226",36,19,9
"17227",34,17,22
"17228",33,2,20
"17229",22,4,7
"17230",40,10,14
"17231",32,20,12
"17232",40,7,14
"17233",33,11,20
"17234",27,9,13
"17235",40,17,23
"17236",30,6,19
"17237",42,8,23
"17238",35,7,24
"17239",37,-4,7
"17240",41,21,21
"17241",27,5,7
"17242",43,16,19
"17243",37,10,20
"17244",42,11,24
"17245",28,14,17
"17246",32,21,8
"17247",36,2,16
"17248",20,12,7
"17249",42,16,18
"17250",36,14,19
"17251",16,4,-2
"17252",40,18,18
"17253",25,-1,4
"17254",26,2,5
"17255",33,11,18
"17256",31,11,7
"17257",34,9,16
"17258",27,3,3
"17259",29,10,9
"17260",30,1,10
"17261",14,1,0
"17262",32,2,5
"17263",36,13,12
"17264",42,14,15
"17265",32,6,18
"17266",24,3,13
"17267",30,7,13
"17268",39,2,4
"17269",37,13,17
"17270",20,-5,1
"17271",40,11,15
"17272",11,0,6
"17273",33,4,12
"17274",38,10,16
"17275",35,6,9
"17276",37,4,6
"17277",24,5,1
"17278",32,8,15
"17279",39,26,14
"17280",34,12,17
"17281",30,-2,0
"17282",34,4,4
"17283",21,6,3
"17284",37,14,13
"17285",33,7,23
"17286",36,19,16
"17287",32,1,6
"17288",36,5,10
"17289",39,6,12
"17290",31,7,10
"17291",35,10,25
"17292",36,11,1
"17293",38,16,18
"17294",34,12,14
"17295",19,1,-2
"17296",36,15,13
"17297",40,19,18
"17298",21,3,2
"17299",32,4,10
"17300",31,21,20
"17301",29,10,7
"17302",31,5,8
"17303",43,27,29
"17304",21,2,9
"17305",30,16,6
"17306",33,10,15
"17307",32,16,15
"17308",28,13,6
"17309",11,-4,2
"17310",39,16,20
"17311",34,14,9
"17312",42,16,26
"17313",38,19,28
"17314",24,8,8
"17315",11,-3,0
"17316",28,7,5
"17317",32,8,7
"17318",36,4,5
"17319",29,12,12
"17320",19,3,9
"17321",39,23,18
"17322",30,4,11
"17323",43,14,15
"17324",38,8,20
"17325",21,10,1
"17326",44,7,10
"17327",30,13,17
"17328",39,24,29
"17329",14,5,1
"17330",36,7,15
"17331",37,14,12
"17332",31,7,10
"17333",31,6,7
"17334",39,10,22
"17335",42,16,18
"17336",44,19,20
"17337",38,13,15
"17338",32,14,7
"17339",29,-1,18
"17340",35,8,17
"17341",30,13,8
"17342",25,3,10
"17343",37,10,6
"17344",37,17,15
"17345",41,14,15
"17346",39,20,6
"17347",26,13,7
"17348",23,6,5
"17349",40,10,19
"17350",24,12,5
"17351",27,17,15
"17352",44,15,18
"17353",34,8,28
"17354",32,9,4
"17355",37,-1,14
"17356",39,17,15
"17357",39,19,20
"17358",36,12,11
"17359",28,2,1
"17360",42,8,19
"17361",27,16,10
"17362",43,8,11
"17363",36,20,17
"17364",23,7,7
"17365",23,6,7
"17366",26,13,5
"17367",32,6,9
"17368",28,5,15
"17369",38,5,26
"17370",25,2,2
"17371",26,5,5
"17372",36,8,13
"17373",36,3,9
"17374",44,10,27
"17375",34,6,15
"17376",35,16,23
"17377",33,3,15
"17378",21,8,2
"17379",30,-2,14
"17380",39,13,10
"17381",42,19,26
"17382",24,11,11
"17383",40,12,16
"17384",39,16,14
"17385",26,3,7
"17386",25,-3,10
"17387",31,16,20
"17388",32,4,2
"17389",33,20,30
"17390",35,5,23
"17391",25,3,1
"17392",41,25,24
"17393",25,11,11
"17394",28,5,18
"17395",29,11,9
"17396",18,10,16
"17397",28,10,4
"17398",39,8,14
"17399",28,-2,7
"17400",26,4,6
"17401",33,8,11
"17402",37,5,18
"17403",33,25,25
"17404",41,3,18
"17405",31,15,8
"17406",43,19,15
"17407",31,5,19
"17408",34,14,18
"17409",35,7,13
"17410",22,12,6
"17411",35,12,14
"17412",29,8,11
"17413",36,15,13
"17414",41,8,15
"17415",44,24,33
"17416",36,8,14
"17417",27,0,10
"17418",36,8,22
"17419",33,0,8
"17420",28,1,7
"17421",44,7,22
"17422",37,13,15
"17423",36,5,10
"17424",44,18,18
"17425",28,3,12
